Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:09:01.023121
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2750.0
Minimum Reflectance,300.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,OLV_Fo90_c1po50_RELAB
Sample Name,OLV_Fo90_c1po50_RELAB
Sample Type,
Viewing Geometry,
Wavelength,Response
300.0,0.225242
305.0,0.236697
310.0,0.252683
315.0,0.27137
320.0,0.297143
325.0,0.324253
330.0,0.353943
335.0,0.38456
340.0,0.415584
345.0,0.445196
350.0,0.472456
355.0,0.498936
360.0,0.52235
365.0,0.542855
370.0,0.557159
375.0,0.574084
380.0,0.583113
385.0,0.592438
390.0,0.600236
395.0,0.609948
400.0,0.617165
405.0,0.622759
410.0,0.638407
415.0,0.644773
420.0,0.649875
425.0,0.653791
430.0,0.657804
435.0,0.661241
440.0,0.665208
445.0,0.669146
450.0,0.667057
455.0,0.668804
460.0,0.674612
465.0,0.680265
470.0,0.684709
475.0,0.68811
480.0,0.696184
485.0,0.699791
490.0,0.701308
495.0,0.704263
500.0,0.709002
505.0,0.718146
510.0,0.723536
515.0,0.72802
520.0,0.731396
525.0,0.734451
530.0,0.737179
535.0,0.741492
540.0,0.743586
545.0,0.747722
550.0,0.750294
555.0,0.752449
560.0,0.755656
565.0,0.755836
570.0,0.756058
575.0,0.755894
580.0,0.755026
585.0,0.755455
590.0,0.754638
595.0,0.754335
600.0,0.752916
605.0,0.751895
610.0,0.750655
615.0,0.747948
620.0,0.74707
625.0,0.744367
630.0,0.742664
635.0,0.742288
640.0,0.741647
645.0,0.742824
650.0,0.742613
655.0,0.745186
660.0,0.744643
665.0,0.745671
670.0,0.746149
675.0,0.74571
680.0,0.745521
685.0,0.744424
690.0,0.742245
695.0,0.740406
700.0,0.738284
705.0,0.73619
710.0,0.733605
715.0,0.731043
720.0,0.726485
725.0,0.723057
730.0,0.720481
735.0,0.716219
740.0,0.712516
745.0,0.708717
750.0,0.705815
755.0,0.699151
760.0,0.694234
765.0,0.689792
770.0,0.685132
775.0,0.679804
780.0,0.673659
785.0,0.669595
790.0,0.664612
795.0,0.660331
800.0,0.656081
805.0,0.650938
810.0,0.646814
815.0,0.644167
820.0,0.639879
825.0,0.635634
830.0,0.632536
835.0,0.6292
840.0,0.627279
845.0,0.623784
850.0,0.620873
855.0,0.620004
860.0,0.617255
865.0,0.614057
870.0,0.612108
875.0,0.61089
880.0,0.607678
885.0,0.605908
890.0,0.604451
895.0,0.600773
900.0,0.597453
905.0,0.595016
910.0,0.59193
915.0,0.587846
920.0,0.583805
925.0,0.579946
930.0,0.575412
935.0,0.570751
940.0,0.566793
945.0,0.559985
950.0,0.554896
955.0,0.550008
960.0,0.543789
965.0,0.537947
970.0,0.532191
975.0,0.52651
980.0,0.520576
985.0,0.514725
990.0,0.510471
995.0,0.505405
1000.0,0.499254
1005.0,0.495279
1010.0,0.49115
1015.0,0.48775
1020.0,0.484644
1025.0,0.481115
1030.0,0.478364
1035.0,0.47642
1040.0,0.474147
1045.0,0.473052
1050.0,0.472583
1055.0,0.4726
1060.0,0.472172
1065.0,0.473781
1070.0,0.474692
1075.0,0.475801
1080.0,0.478199
1085.0,0.48086
1090.0,0.482827
1095.0,0.487492
1100.0,0.490748
1105.0,0.493956
1110.0,0.497093
1115.0,0.501205
1120.0,0.505022
1125.0,0.50798
1130.0,0.511418
1135.0,0.515899
1140.0,0.517853
1145.0,0.521325
1150.0,0.523905
1155.0,0.527271
1160.0,0.529191
1165.0,0.531216
1170.0,0.533932
1175.0,0.53548
1180.0,0.538012
1185.0,0.539765
1190.0,0.541406
1195.0,0.543594
1200.0,0.543606
1205.0,0.544601
1210.0,0.545861
1215.0,0.5492
1220.0,0.549764
1225.0,0.551049
1230.0,0.552976
1235.0,0.554193
1240.0,0.554854
1245.0,0.556634
1250.0,0.558771
1255.0,0.561731
1260.0,0.563981
1265.0,0.565201
1270.0,0.567781
1275.0,0.569681
1280.0,0.570982
1285.0,0.574521
1290.0,0.577649
1295.0,0.579827
1300.0,0.582715
1305.0,0.585096
1310.0,0.586977
1315.0,0.590527
1320.0,0.593665
1325.0,0.597462
1330.0,0.60128
1335.0,0.603821
1340.0,0.606896
1345.0,0.609807
1350.0,0.613367
1355.0,0.615126
1360.0,0.619698
1365.0,0.623319
1370.0,0.626976
1375.0,0.630958
1380.0,0.633112
1385.0,0.63759
1390.0,0.642347
1395.0,0.646306
1400.0,0.649918
1405.0,0.654156
1410.0,0.657693
1415.0,0.661723
1420.0,0.665212
1425.0,0.668238
1430.0,0.67293
1435.0,0.67717
1440.0,0.681435
1445.0,0.684812
1450.0,0.686884
1455.0,0.690916
1460.0,0.694872
1465.0,0.697224
1470.0,0.702069
1475.0,0.704878
1480.0,0.708243
1485.0,0.712456
1490.0,0.714458
1495.0,0.718801
1500.0,0.720928
1505.0,0.722774
1510.0,0.727383
1515.0,0.73081
1520.0,0.733409
1525.0,0.736248
1530.0,0.739404
1535.0,0.742584
1540.0,0.743818
1545.0,0.746745
1550.0,0.748919
1555.0,0.751461
1560.0,0.753193
1565.0,0.755073
1570.0,0.757684
1575.0,0.759263
1580.0,0.761862
1585.0,0.762683
1590.0,0.765628
1595.0,0.765447
1600.0,0.767229
1605.0,0.767588
1610.0,0.769651
1615.0,0.771131
1620.0,0.77167
1625.0,0.773558
1630.0,0.773915
1635.0,0.775538
1640.0,0.776476
1645.0,0.776716
1650.0,0.777536
1655.0,0.779282
1660.0,0.782832
1665.0,0.78335
1670.0,0.7857
1675.0,0.785182
1680.0,0.786844
1685.0,0.788349
1690.0,0.78918
1695.0,0.788979
1700.0,0.790553
1705.0,0.790047
1710.0,0.7907
1715.0,0.789941
1720.0,0.791016
1725.0,0.790949
1730.0,0.791743
1735.0,0.791545
1740.0,0.792034
1745.0,0.79163
1750.0,0.791841
1755.0,0.792946
1760.0,0.792744
1765.0,0.792484
1770.0,0.793015
1775.0,0.793476
1780.0,0.793037
1785.0,0.793892
1790.0,0.793542
1795.0,0.793703
1800.0,0.793289
1805.0,0.793793
1810.0,0.793348
1815.0,0.792931
1820.0,0.792081
1825.0,0.7932
1830.0,0.793361
1835.0,0.793046
1840.0,0.792561
1845.0,0.792766
1850.0,0.792256
1855.0,0.792506
1860.0,0.793529
1865.0,0.793542
1870.0,0.792707
1875.0,0.791903
1880.0,0.794492
1885.0,0.793205
1890.0,0.793548
1895.0,0.792631
1900.0,0.79324
1905.0,0.792566
1910.0,0.792244
1915.0,0.792443
1920.0,0.793016
1925.0,0.792171
1930.0,0.793125
1935.0,0.79293
1940.0,0.794012
1945.0,0.792442
1950.0,0.793458
1955.0,0.792922
1960.0,0.793372
1965.0,0.792681
1970.0,0.793413
1975.0,0.793994
1980.0,0.793975
1985.0,0.79491
1990.0,0.794714
1995.0,0.795411
2000.0,0.795074
2005.0,0.795511
2010.0,0.794514
2015.0,0.795594
2020.0,0.795573
2025.0,0.795687
2030.0,0.796056
2035.0,0.797095
2040.0,0.796411
2045.0,0.797445
2050.0,0.796862
2055.0,0.796255
