Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:09:00.708263
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2685.0
Minimum Reflectance,300.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,OLV_Fo97_c1po52_RELAB
Sample Name,OLV_Fo97_c1po52_RELAB
Sample Type,
Viewing Geometry,
Wavelength,Response
300.0,0.337626
305.0,0.354148
310.0,0.372621
315.0,0.393967
320.0,0.415358
325.0,0.437217
330.0,0.456903
335.0,0.476095
340.0,0.496321
345.0,0.512759
350.0,0.528567
355.0,0.542684
360.0,0.555482
365.0,0.568982
370.0,0.580048
375.0,0.591102
380.0,0.601511
385.0,0.611796
390.0,0.619938
395.0,0.627193
400.0,0.635429
405.0,0.643909
410.0,0.652264
415.0,0.657865
420.0,0.665286
425.0,0.671221
430.0,0.678065
435.0,0.684133
440.0,0.690678
445.0,0.694507
450.0,0.696882
455.0,0.700524
460.0,0.705347
465.0,0.708894
470.0,0.712494
475.0,0.715964
480.0,0.719647
485.0,0.722005
490.0,0.724229
495.0,0.728289
500.0,0.731506
505.0,0.736385
510.0,0.738691
515.0,0.743385
520.0,0.744422
525.0,0.74851
530.0,0.749719
535.0,0.752499
540.0,0.75374
545.0,0.756334
550.0,0.759168
555.0,0.758373
560.0,0.762255
565.0,0.763001
570.0,0.764352
575.0,0.76512
580.0,0.768948
585.0,0.768749
590.0,0.770425
595.0,0.769952
600.0,0.77186
605.0,0.773706
610.0,0.775062
615.0,0.774473
620.0,0.774945
625.0,0.775628
630.0,0.776167
635.0,0.777754
640.0,0.777359
645.0,0.779611
650.0,0.779047
655.0,0.782102
660.0,0.78
665.0,0.781941
670.0,0.782637
675.0,0.783094
680.0,0.783856
685.0,0.782525
690.0,0.781885
695.0,0.782462
700.0,0.782666
705.0,0.78214
710.0,0.781634
715.0,0.779888
720.0,0.780606
725.0,0.777382
730.0,0.776928
735.0,0.77408
740.0,0.774379
745.0,0.772383
750.0,0.770206
755.0,0.768305
760.0,0.766623
765.0,0.764264
770.0,0.763411
775.0,0.761452
780.0,0.758179
785.0,0.756423
790.0,0.754591
795.0,0.75127
800.0,0.750412
805.0,0.747174
810.0,0.746026
815.0,0.743956
820.0,0.741579
825.0,0.74011
830.0,0.737302
835.0,0.736582
840.0,0.734497
845.0,0.733152
850.0,0.731587
855.0,0.731473
860.0,0.730551
865.0,0.728421
870.0,0.726858
875.0,0.726038
880.0,0.72478
885.0,0.724131
890.0,0.723559
895.0,0.720047
900.0,0.720498
905.0,0.719055
910.0,0.7166
915.0,0.715378
920.0,0.713508
925.0,0.71139
930.0,0.708158
935.0,0.705852
940.0,0.70302
945.0,0.698535
950.0,0.696659
955.0,0.694645
960.0,0.69011
965.0,0.685777
970.0,0.68442
975.0,0.679356
980.0,0.675575
985.0,0.672709
990.0,0.669656
995.0,0.666379
1000.0,0.662258
1005.0,0.659176
1010.0,0.656677
1015.0,0.653979
1020.0,0.652192
1025.0,0.649983
1030.0,0.647693
1035.0,0.647068
1040.0,0.645809
1045.0,0.645243
1050.0,0.644745
1055.0,0.644301
1060.0,0.644657
1065.0,0.645315
1070.0,0.646222
1075.0,0.646921
1080.0,0.649453
1085.0,0.651141
1090.0,0.652335
1095.0,0.655312
1100.0,0.658227
1105.0,0.66098
1110.0,0.66356
1115.0,0.666577
1120.0,0.668891
1125.0,0.67103
1130.0,0.673471
1135.0,0.676444
1140.0,0.678991
1145.0,0.680394
1150.0,0.68163
1155.0,0.683806
1160.0,0.686471
1165.0,0.688265
1170.0,0.689542
1175.0,0.689953
1180.0,0.692048
1185.0,0.692669
1190.0,0.69526
1195.0,0.695573
1200.0,0.695942
1205.0,0.696875
1210.0,0.697172
1215.0,0.698478
1220.0,0.700388
1225.0,0.701621
1230.0,0.702658
1235.0,0.703695
1240.0,0.704046
1245.0,0.704396
1250.0,0.706167
1255.0,0.7088
1260.0,0.709789
1265.0,0.711438
1270.0,0.712539
1275.0,0.7125
1280.0,0.714225
1285.0,0.716606
1290.0,0.719226
1295.0,0.720026
1300.0,0.721118
1305.0,0.722111
1310.0,0.723588
1315.0,0.725949
1320.0,0.727986
1325.0,0.729264
1330.0,0.73245
1335.0,0.733529
1340.0,0.735002
1345.0,0.736454
1350.0,0.738543
1355.0,0.737175
1360.0,0.740295
1365.0,0.742473
1370.0,0.745454
1375.0,0.747593
1380.0,0.747735
1385.0,0.750827
1390.0,0.754002
1395.0,0.756257
1400.0,0.757553
1405.0,0.760537
1410.0,0.761923
1415.0,0.764513
1420.0,0.764813
1425.0,0.767769
1430.0,0.770265
1435.0,0.772334
1440.0,0.775202
1445.0,0.777154
1450.0,0.778809
1455.0,0.780345
1460.0,0.781704
1465.0,0.783233
1470.0,0.785138
1475.0,0.787074
1480.0,0.789192
1485.0,0.791729
1490.0,0.792541
1495.0,0.793663
1500.0,0.795546
1505.0,0.796616
1510.0,0.798068
1515.0,0.801424
1520.0,0.802977
1525.0,0.804205
1530.0,0.806011
1535.0,0.807173
1540.0,0.808149
1545.0,0.809477
1550.0,0.810676
1555.0,0.810087
1560.0,0.811265
1565.0,0.813242
1570.0,0.814099
1575.0,0.815588
1580.0,0.817465
1585.0,0.81756
1590.0,0.818307
1595.0,0.81855
1600.0,0.819076
1605.0,0.817756
1610.0,0.819856
1615.0,0.821172
1620.0,0.821019
1625.0,0.822185
1630.0,0.821813
1635.0,0.822049
1640.0,0.822925
1645.0,0.823096
1650.0,0.822299
1655.0,0.824729
1660.0,0.827214
1665.0,0.82738
1670.0,0.828814
1675.0,0.830006
1680.0,0.829346
1685.0,0.829277
1690.0,0.830127
1695.0,0.830358
1700.0,0.831426
1705.0,0.831313
1710.0,0.831091
1715.0,0.831475
1720.0,0.831892
1725.0,0.831434
1730.0,0.831471
1735.0,0.831431
1740.0,0.831392
1745.0,0.83086
1750.0,0.831261
1755.0,0.832169
1760.0,0.831765
1765.0,0.831647
1770.0,0.831968
1775.0,0.831469
1780.0,0.832366
1785.0,0.832726
1790.0,0.833306
1795.0,0.833479
1800.0,0.832944
1805.0,0.832698
1810.0,0.832562
1815.0,0.832028
1820.0,0.831417
1825.0,0.832402
1830.0,0.831976
1835.0,0.832564
1840.0,0.830804
1845.0,0.832781
1850.0,0.832038
1855.0,0.832888
1860.0,0.83323
1865.0,0.834017
1870.0,0.831272
1875.0,0.832155
1880.0,0.837044
1885.0,0.834617
1890.0,0.832691
1895.0,0.831981
1900.0,0.831822
1905.0,0.829843
1910.0,0.830331
1915.0,0.82999
1920.0,0.830473
1925.0,0.829295
1930.0,0.830629
1935.0,0.830591
1940.0,0.829624
1945.0,0.829646
1950.0,0.830285
1955.0,0.829348
1960.0,0.829774
1965.0,0.830658
1970.0,0.831857
1975.0,0.831578
1980.0,0.831766
1985.0,0.832447
1990.0,0.831823
1995.0,0.832647
2000.0,0.833242
2005.0,0.833986
2010.0,0.834642
2015.0,0.835676
2020.0,0.835454
2025.0,0.834454
2030.0,0.834914
2035.0,0.836034
2040.0,0.835147
2045.0,0.835364
2050.0,0.835392
2055.0,0.835707
2060.0,0.835376
2065.0,0.835019
2070.0,0.835092
2075.0,0.83613
2080.0,0.835845
2085.0,0.836766
2090.0,0.837269
2095.0,0.83637
2100.0,0.836388
2105.0,0.836312
2110.0,0.836955
2115.0,0.837277
2120.0,0.837654
2125.0,0.838105
2130.0,0.837013
2135.0,0.837817
2140.0,0.837623
2145.0,0.838434
2150.0,0.839009
2155.0,0.838285
2160.0,0.838028
2165.0,0.838129
2170.0,0.838376
2175.0,0.836793
2180.0,0.837241
2185.0,0.83721
2190.0,0.837098
2195.0,0.836288
2200.0,0.83667
2205.0,0.836171
2210.0,0.835182
2215.0,0.835322
2220.0,0.835471
2225.0,0.835767
2230.0,0.835471
2235.0,0.835054
2240.0,0.83475
2245.0,0.833346
2250.0,0.833132
2255.0,0.833504
2260.0,0.834637
2265.0,0.834355
2270.0,0.833282
2275.0,0.833464
2280.0,0.833425
2285.0,0.832097
2290.0,0.832795
2295.0,0.833418
2300.0,0.832734
2305.0,0.832231
2310.0,0.83186
2315.0,0.832177
2320.0,0.831054
2325.0,0.829618
2330.0,0.828766
2335.0,0.829166
2340.0,0.830288
2345.0,0.831504
2350.0,0.83217
2355.0,0.832518
2360.0,0.832988
2365.0,0.834469
2370.0,0.83426
2375.0,0.833119
2380.0,0.831963
2385.0,0.831392
2390.0,0.832084
2395.0,0.831992
2400.0,0.832585
2405.0,0.833495
2410.0,0.832921
2415.0,0.832786
2420.0,0.832742
2425.0,0.833699
2430.0,0.834728
2435.0,0.833967
2440.0,0.833654
2445.0,0.833155
2450.0,0.833224
2455.0,0.832765
2460.0,0.83239
2465.0,0.832398
2470.0,0.832158
2475.0,0.831335
2480.0,0.83128
2485.0,0.829888
2490.0,0.830616
2495.0,0.830689
2500.0,0.830902
2505.0,0.829907
2510.0,0.831584
2515.0,0.830881
2520.0,0.830779
2525.0,0.830715
2530.0,0.830801
2535.0,0.830829
2540.0,0.833569
2545.0,0.831976
2550.0,0.832724
2555.0,0.835095
2560.0,0.833681
2565.0,0.82947
2570.0,0.836486
2575.0,0.833075
2580.0,0.834406
2585.0,0.831838
2590.0,0.834421
2595.0,0.833198
2600.0,0.839662
2605.0,0.835599
2610.0,0.837841
2615.0,0.836934
2620.0,0.831438
2625.0,0.837838
2630.0,0.831422
2635.0,0.836364
2640.0,0.838358
2645.0,0.834162
2650.0,0.836385
2655.0,0.834369
2660.0,0.836672
2665.0,0.829567
2670.0,0.824673
2675.0,0.830065
2680.0,0.822523
2685.0,0.812568
